CODIGO;DESCRIPCION;SECTOR
19042;JUGO SOL&FRUTA 1.4LT NARANJA ;ALMACEN
28087;JUGO SOL&FRUTA 1L ARANDANO/MANZANA ;ALMACEN
27528;JUGO SOL&FRUTA 1L MANZANA ;ALMACEN
27530;JUGO SOL&FRUTA 1L MULTIFRUTA ;ALMACEN
27527;JUGO SOL&FRUTA 1L NARANJA ;ALMACEN
27526;JUGO SOL&FRUTA 1L NARANJA/FRUTILLA ;ALMACEN
27529;JUGO SOL&FRUTA 1L POMELO;ALMACEN
27532;JUGO SOL&FRUTA 250ML MANZANA ;ALMACEN
27531;JUGO SOL&FRUTA 250ML NARANJA;ALMACEN
27525;JUGO SOL&FRUTA 2L NARANJA ;ALMACEN
03623;JUGO TANG POLVO ANANA ;ALMACEN
16782;JUGO TANG POLVO ANANA;ALMACEN
22996;JUGO TANG POLVO ANANA;ALMACEN
06699;JUGO TANG POLVO DURAZNO ;ALMACEN
17267;JUGO TANG POLVO DURAZNO ;ALMACEN
23236;JUGO TANG POLVO DURAZNO;ALMACEN
17265;JUGO TANG POLVO FRUTILLA ;ALMACEN
27237;JUGO TANG POLVO GALACTICO ;ALMACEN
01240;JUGO TANG POLVO LIMONADA DULCE ;ALMACEN
26395;JUGO TANG POLVO MANDARINA;ALMACEN
01969;JUGO TANG POLVO MANZANA ;ALMACEN
11660;JUGO TANG POLVO MIX NARAN.LIMA;ALMACEN
01354;JUGO TANG POLVO MULTIFRUTA ;ALMACEN
17266;JUGO TANG POLVO MULTIFRUTA ;ALMACEN
000503;JUGO TANG POLVO NARANJA ;ALMACEN
100558;JUGO TANG POLVO NARANJA;ALMACEN
16995;JUGO TANG POLVO NARANJA;ALMACEN
23062;JUGO TANG POLVO NARANJA ;ALMACEN
09233;JUGO TANG POLVO NARANJA BANANA ;ALMACEN
16783;JUGO TANG POLVO NARANJA BANANA;ALMACEN
04442;JUGO TANG POLVO NARANJA DULCE;ALMACEN
07728;JUGO TANG POLVO NARANJA DURAZNO;ALMACEN
21055;JUGO TANG POLVO NARANJA LIMA;ALMACEN
06126;JUGO TANG POLVO NARANJA MANGO  ;ALMACEN
06447;JUGO TANG POLVO NARANJA MARACUYA FRUTILLA;ALMACEN
22997;JUGO TANG POLVO NARANJA/DURAZNO;ALMACEN
09215;JUGO TANG POLVO PERA ;ALMACEN
03420;JUGO TANG POLVO POMELO ROSADO ;ALMACEN
03494;JUGO TANG POLVO UVA;ALMACEN
03505;JUGO TANG POLVO UVA;ALMACEN
22998;JUGO TANG POLVO UVA;ALMACEN
05595;JUGO TUTTI  200CC MULTIFRUTA;ALMACEN
16844;JUGO TUTTI  200CC NARANJA ;ALMACEN
16848;JUGO TUTTI 1L MANZANA;ALMACEN
10901;JUGO TUTTI 200CC MANZANA;ALMACEN
26910;JUGUETE LATEX VARIOS;ALMACEN
23839;JUGUITOS PLIN 12UN ;ALMACEN
10699;JUREL BAHIA 425G AGUA Y ACEITE;ALMACEN
10698;JUREL BAHIA 425G NATURAL;ALMACEN
25319;JUREL CARACAS 425G;ALMACEN
2354;JUREL CUMANA 425G ACEITE;ALMACEN
001335;JUREL CUMANA 425G NATURAL;ALMACEN
25105;KETCHUP ARYTZA 400G AHUMADO;ALMACEN
01686;KETCHUP BENIDORM 500CC;ALMACEN
000687;KETCHUP CAMPAGNOLA 250G DOY;ALMACEN
000688;KETCHUP CAMPAGNOLA 250G HOT D.P.;ALMACEN
16289;KETCHUP HELLMANNS 500G ;ALMACEN
26775;KETCHUP HELLMANNS 500G;ALMACEN
15267;KETCHUP HELLMAN'S 250G DOY;ALMACEN
19012;KETCHUP HELLMAN'S 250G DOY;ALMACEN
26786;KETCHUP LC 250G ESTILO AMERICANO;ALMACEN
07408;KETCHUP NATURA 250G;ALMACEN
07864;KETCHUP NATURA 500G;ALMACEN
21524;KETCHUP VANOLI 390CC PET;ALMACEN
21528;KETCHUP VANOLI 390CC PICANTE PET;ALMACEN
05605;KINDER BARRA 4UN 50G;ALMACEN
22006;KINDER BARRA CHOCOLATE 100G;ALMACEN
10760;KINDER BUENO 2UN 39G WHITE;ALMACEN
05603;KINDER BUENO 2UN 43G;ALMACEN
27912;KINDER HUEVO 100G PASCUA;ALMACEN
001110;KINDER HUEVO JOY;ALMACEN
04469;KINDER HUEVO SORPRESA;ALMACEN
19356;KINDER HUEVO SORPRESA;ALMACEN
04451;KINDER HUEVO SORPRESA 20G;ALMACEN
20968;KINDER HUEVO SORPRESA MIRAC.20G;ALMACEN
04681;KINDER HUEVO SORPRESA NENA;ALMACEN
05221;KINDER HUEVO SORPRESA NENE;ALMACEN
24023;KINDER HUEVOS PASCUA 100G;ALMACEN
17303;KINDER HUEVOS PASCUA 150G AZUL;ALMACEN
05839;KINDER HUEVOS PASCUA 150G ROSADO;ALMACEN
06005;KINDER HUEVOS PASCUA 150G VERDE;ALMACEN
00753;KINOTOS  EL KG.;VERDULERIA
25249;KIT BIC ESCRITORIO OFICINA 12 PIEZAS;ALMACEN
21106;KIT BIC LETTERING 13 PIEZAS;ALMACEN
22447;KIT BIC PASTEL CAJA 12 PIEZAS;ALMACEN
27140;KIT MAPED COLOREO STICK & COLOR;ALMACEN
25613;KIT PAN DULCE B.CHIPS+2CONFITES GRATIS;ALMACEN
25614;KIT PAN DULCE B.FRUTAS+2AVELLANAS GRATIS;ALMACEN
25636;KIT PAN DULCE BAUDUCCO+3ALMENDRAS GRATIS;ALMACEN
25653;KIT PANETTONE BAUD.80GR+1AVELLANA GRATIS;ALMACEN
25612;KIT SIDRA RM+2ALMENDRAS GRATIS;ALMACEN
25637;KIT TABLETA CROCANTE *3 UNIDADES;ALMACEN
25615;KIT TURRON GEORGALOS MIEL 80G X3 UNID;ALMACEN
25981;KIT VERANO WALKER;ALMACEN
00752;KIWIS EL KG;VERDULERIA
16395;KOPA ARCOR 105G AMERICANA/FRUTILLA S/TACC;FIAMBRERIA
20178;KOPA ARCOR 90G CHOCOL/D.D.LECHE;FIAMBRERIA
17492;KOPA ARCOR 90G D.LECHE/AMERICANA;FIAMBRERIA
26619;LA GOTITA 2GR ;ALMACEN
26620;LA GOTITA GEL 3GR;ALMACEN
26106;LAMP PHILIPS LED 10.5W CALIDA;ALMACEN
22517;LAMP PHILIPS LED 10W *3U LUZ FRIA;ALMACEN
21077;LAMP PHILIPS LED 12W *3U LUZ FRIA ;ALMACEN
26107;LAMP PHILIPS LED 13W CALIDA;ALMACEN
27054;LAMP PHILIPS LED 15W LUZ CALIDA;ALMACEN
26238;LAMP PHILIPS LED 15W LUZ FRIA;ALMACEN
21102;LAMP PHILIPS LED 20W CALIDA;ALMACEN
26236;LAMP PHILIPS LED 3.8W LUZ FRIA;ALMACEN
27053;LAMP PHILIPS LED 4.7W LUZ FRIA;ALMACEN
27059;LAMP PHILIPS LED 4W LUZ CALIDA;ALMACEN
27056;LAMP PHILIPS LED 4W LUZ FRIA;ALMACEN
26108;LAMP PHILIPS LED 6W CALIDA;ALMACEN
26105;LAMP PHILIPS LED 8W CALIDA;ALMACEN
26237;LAMP PHILIPS LED 8W LUZ FRIA;ALMACEN
26628;LAMP.LEDVANCE LED 12W CALIDA;ALMACEN
21734;LAMP.LEDVANCE LED 12W FRIA;ALMACEN
26626;LAMP.LEDVANCE LED 14W CALIDA;ALMACEN
21736;LAMP.LEDVANCE LED 14W FRIA;ALMACEN
26624;LAMP.LEDVANCE LED 5.5W CALIDA;ALMACEN
26627;LAMP.LEDVANCE LED 5.5W FRIA;ALMACEN
21735;LAMP.LEDVANCE LED 7W FRIA;ALMACEN
26625;LAMP.LEDVANCE LED 9W CALIDA;ALMACEN
21737;LAMP.LEDVANCE LED 9W FRIA;ALMACEN
22518;LAMP.PHILIPS BRIGHT LED 20W FRIA ;ALMACEN
16116;LAMP.PHILIPS ECOHOME LED 14W FRIA ;ALMACEN
16117;LAMP.PHILIPS ECOHOME LED 16W FRIA ;ALMACEN
05632;LAMP.PHILIPS LED 12W CALIDA;ALMACEN
3265;LAMP.PHILIPS LED 12W FRIA;ALMACEN
01697;LAMP.PHILIPS LED 4W CALIDA;ALMACEN
01638;LAMP.PHILIPS LED 4W FRIA;ALMACEN
05629;LAMP.PHILIPS LED 7W CALIDA;ALMACEN
4536;LAMP.PHILIPS LED 9W CALIDA;ALMACEN
12410;LAMP.PHILIPS LED 9W FRIA;ALMACEN
010968;LAMPAZO CLINSY 1LT;ALMACEN
20998;LAMPAZO CON CABO MADERA;ALMACEN
25122;LAMPAZO DELFINA ALGODON BLANCO;ALMACEN
19273;LAMPAZO DELFINA BALLERINA;ALMACEN
19259;LAMPAZO DELFINA BLANCO;ALMACEN
16193;LAMPAZO PABILO MEDIANO;ALMACEN
25554;LAMPAZO PABILO N50;ALMACEN
00565;LANGOSTINO MARE PRONTO GRANEL;FIAMBRERIA
24032;LANGOSTINO PELADO SUPERBE 250G ;FIAMBRERIA
18387;LANGOSTINO PELADO SUPERBE 250G COCIDO ;FIAMBRERIA
21123;LAPICES COLOR *12U STILNOVO;ALMACEN
20469;LAPICES COLOR *24U GREENCASTE LARGOS ;ALMACEN
25222;LAPICES COLOR EZCO *12U CORTO;ALMACEN
20468;LAPICES COLOR EZCO *12U LARGO;ALMACEN
27667;LAPICES COLOR FILGO *12 LARGO BORRABLES;ALMACEN
25710;LAPICES COLOR MAPED *12 LARGO;ALMACEN
27650;LAPICES COLOR MITO *12U CORTO;ALMACEN
27651;LAPIZ NEGRO FABER GRAFITO *4 ESC.HBN2;ALMACEN
25711;LAPIZ NEGRO MAPED *3;ALMACEN
26268;LAPIZ NEGRO MAPED GRAFITO;ALMACEN
27141;LAPIZ NEGRO MAPED GRAFITO *3U;ALMACEN
20441;LAPIZ NEGRO PAPER CANDY POP *4U;ALMACEN
2716;LARGUITAS HOJALMAR 150G;ALMACEN
17551;LARGUITAS HOJALMAR 250G ;ALMACEN
27803;LASAGNA BARILLA 500G ;ALMACEN
27994;LASAGNA BARILLA 500G ;ALMACEN
24263;LASAGNA MATARAZZO 250G ;ALMACEN
16307;LASAGNA MATARAZZO 400G ;ALMACEN
24262;LASAGNA MATARAZZO 400G ;ALMACEN
23684;LATA NORDICA AZUCAR;ALMACEN
23686;LATA NORDICA CAFE;ALMACEN
23685;LATA NORDICA YERBA;ALMACEN
17555;LAUREL ALICANTE 25G TRIT ST;ALMACEN
19771;LAUREL ALICANTE HOJAS 10G ST;ALMACEN
10464;LAUREL CALLIERI 10G HOJAS;ALMACEN
25262;LAV. HIPOCLORITO VICTORY 5L CONC.100 G/L;ALMACEN
17546;LAV.VIM GEL 700CC LAVANDA ;ALMACEN
17545;LAV.VIM GEL 700CC ORIGINAL ;ALMACEN
24738;LAV.VIM GEL 700ML CITRUS ;ALMACEN
15461;LAVA MAMADERAS BURBUJITAS 120CC ;ALMACEN
15252;LAVANDINA AYUDIN 1L ANTI-SPLAS;ALMACEN
15270;LAVANDINA AYUDIN 1L GLACIAR T.PODER ;ALMACEN
15269;LAVANDINA AYUDIN 1L LAVANDA T. PODER;ALMACEN
24545;LAVANDINA AYUDIN 1L ORIGINAL ;ALMACEN
17051;LAVANDINA AYUDIN 2L ANTISPLASH ;ALMACEN
14904;LAVANDINA AYUDIN 2L CLASICA;ALMACEN
15271;LAVANDINA AYUDIN 2L GLACIAR TRIPLE;ALMACEN
14658;LAVANDINA AYUDIN 2L LAVANDA TRIPLE;ALMACEN
24904;LAVANDINA AYUDIN 2L ORIGINAL ;ALMACEN
19776;LAVANDINA AYUDIN 4L CLASICA;ALMACEN
13585;LAVANDINA AYUDIN 4L LAVANDA;ALMACEN
24716;LAVANDINA AYUDIN 4L ORIGINAL ;ALMACEN
13646;LAVANDINA AYUDIN 4L PUREZA GLACIAR;ALMACEN
16269;LAVANDINA AYUDIN 700CC GEL CITRICA;ALMACEN
16270;LAVANDINA AYUDIN 700CC GEL FLORAL;ALMACEN
16267;LAVANDINA AYUDIN 700CC GEL LAVANDA;ALMACEN
16268;LAVANDINA AYUDIN 700CC GEL MENTA;ALMACEN
13899;LAVANDINA AYUDIN 700CC GEL ORIGINAL;ALMACEN
16271;LAVANDINA AYUDIN 700CC GEL ORIGINAL;ALMACEN
23284;LAVANDINA GEL ODEX 700ML ORIGINAL ;ALMACEN
25192;LAVANDINA LIMPIALIN 1L 25GR ;ALMACEN
25194;LAVANDINA LIMPIALIN 1L 55GR CONC.;ALMACEN
25193;LAVANDINA LIMPIALIN 4L 25GR ;ALMACEN
25195;LAVANDINA LIMPIALIN 4L 55GR CONC.;ALMACEN
23440;LAVANDINA MAS PURA 1L 25G;ALMACEN
25198;LAVANDINA SUIZA 1L GEL CITRUS;ALMACEN
25196;LAVANDINA SUIZA 1L GEL CLASICO;ALMACEN
25197;LAVANDINA SUIZA 1L GEL LAVANDA;ALMACEN
27837;LAVANDINA VIM GEL 700CC LAVANDA;ALMACEN
25975;LAVAPARABRISAS WALKER 500ML;ALMACEN
23621;LAVAVAJILLAS VITA 500CC BOSQUE;ALMACEN
25118;LAVAVAJILLAS VITA 500CC NARANJA;ALMACEN
23622;LAVAVAJILLAS VITA 500CC PRIMAVERA;ALMACEN
03316;LEBER CASONA 200G;FIAMBRERIA
06731;LEBER CASONA 200G PANCETA A;FIAMBRERIA
25780;LEBER LARIO 200G;FIAMBRERIA
04413;LEBER PALADINI 250G;FIAMBRERIA
01710;LECHE ARMONIA 1L 2% BRIK DESC.;FIAMBRERIA
01640;LECHE ARMONIA 1L DESC.1% BRIK;FIAMBRERIA
21421;LECHE ARMONIA 1L DESC.1% SACHET ;FIAMBRERIA
21422;LECHE ARMONIA 1L DESC.2% SACHET;FIAMBRERIA
07722;LECHE ARMONIA 400G POLVO;FIAMBRERIA
19611;LECHE ARMONIA 800G POLVO;FIAMBRERIA
22589;LECHE CHOCHOCO 1L CHOCOLATADA;FIAMBRERIA
24236;LECHE CHOCHOCO 200CC CHOCOLATADA ;FIAMBRERIA
21977;LECHE CINDOR 1L CHOCOLATADA ;FIAMBRERIA
26375;LECHE CINDOR 1L CHOCOLATADA MOCHA;FIAMBRERIA
21740;LECHE CINDOR 200CC CHOCOL.;FIAMBRERIA
22296;LECHE CINDOR CHOCOLATADA 1L C/VIT ;FIAMBRERIA
19833;LECHE COCO GOLDEN MILK 150G S/TACC;FIAMBRERIA
24673;LECHE COND.NESTLE 395G LIGHT ;FIAMBRERIA
22922;LECHE COND.NESTLE 395G ORIGINAL;FIAMBRERIA
25768;LECHE EN POLVO LS 400G ZERO LACTOSA;FIAMBRERIA
22648;LECHE FANTOCHE 200CC CHOCOLATADA;FIAMBRERIA
000036;LECHE ILOLAY 1L CHOCOLATADA;FIAMBRERIA
16969;LECHE ILOLAY 1L CHOCOLATADA ;FIAMBRERIA
25609;LECHE ILOLAY 1L LV 0% LACTOSA;FIAMBRERIA
17538;LECHE ILOLAY 1L LV DESC.;FIAMBRERIA
000773;LECHE ILOLAY 1L LV DESCREMADA;FIAMBRERIA
000772;LECHE ILOLAY 1L LV ENTERA;FIAMBRERIA
17192;LECHE ILOLAY 1L LV ENTERA;FIAMBRERIA
27972;LECHE ILOLAY 1L PD CHOCOLATADA;FIAMBRERIA
17552;LECHE ILOLAY 1L RED.LACTOSA ;FIAMBRERIA
06579;LECHE ILOLAY 200CC CHOCOLATADA ;FIAMBRERIA
17245;LECHE ILOLAY 200CC CHOCOLATADA;FIAMBRERIA
03919;LECHE ILOLAY 400G DESCR.POLVO;FIAMBRERIA
03796;LECHE ILOLAY 400G ENTERA POLVO;FIAMBRERIA
03789;LECHE ILOLAY 800G DESCR.POLVO;FIAMBRERIA
02321;LECHE ILOLAY 800G ENTERA POLVO;FIAMBRERIA
03205;LECHE ILOLAY POLVO DESC 30UN*5;FIAMBRERIA
11925;LECHE LA LECHERA 400G;FIAMBRERIA
19032;LECHE LA LECHERA 400G POLVO B9;FIAMBRERIA
19735;LECHE LA LECHERA 400G POLVO NUTRIF.;FIAMBRERIA
21726;LECHE LA LECHERA 400G POLVO NUTRIF.;FIAMBRERIA
000569;LECHE LA LECHERA 800G;FIAMBRERIA
17280;LECHE LA LECHERA 800G C/ZINC/HIERRO;FIAMBRERIA
19033;LECHE LA LECHERA 800G POLVO B9;FIAMBRERIA
12290;LECHE LA LECHERA 800G POLVO NUTRIF.;FIAMBRERIA
21728;LECHE LA LECHERA 800G POLVO NUTRIF.;FIAMBRERIA
08502;LECHE LHERITIER 200G DESC.POLVO;FIAMBRERIA
08504;LECHE LHERITIER 200G ENT.POLVO;FIAMBRERIA
14380;LECHE LIMP.NIVEA 200ML FACIL;FIAMBRERIA
22695;LECHE LS 1L CHOCOLATADA ;FIAMBRERIA
19780;LECHE NESQUIK 200CC CHOC;FIAMBRERIA
27239;LECHE NESQUIK 200CC ORIGINAL;FIAMBRERIA
25953;LECHE NIDINA 800G BEBE 3;FIAMBRERIA
26021;LECHE NIDO 200G FORTIGROW;FIAMBRERIA
26574;LECHE NIDO 200GR ;FIAMBRERIA
23278;LECHE NIDO 370G FORTIGROW;FIAMBRERIA
25585;LECHE NIDO 750G LATA CERO LACTOSA;FIAMBRERIA
24188;LECHE NIDO 750G LATA FORTIGROW;FIAMBRERIA
20112;LECHE NIDO 800G LATA FORTIGROW;FIAMBRERIA
24256;LECHE NUTRILON 1 200ML BRICK;FIAMBRERIA
04235;LECHE NUTRILON 1 800G POLVO;FIAMBRERIA
28061;LECHE NUTRILON 1 POUCH 1.2KG;FIAMBRERIA
04232;LECHE NUTRILON 2 800G POLVO;FIAMBRERIA
22167;LECHE NUTRILON 2 BRICK 200ML ;FIAMBRERIA
28062;LECHE NUTRILON 2 POUCH 1.2KG;FIAMBRERIA
22168;LECHE NUTRILON 3 200ML BRICK;FIAMBRERIA
04230;LECHE NUTRILON 3 800G POLVO;FIAMBRERIA
019826;LECHE NUTRILON 4 200ML BRICK ;FIAMBRERIA
04239;LECHE NUTRILON 4 800G POLVO;FIAMBRERIA
28059;LECHE NUTRILON 4 POUCH 1.2KG;FIAMBRERIA
13672;LECHE POLVO LS 400G ENT.ZERO LACT.;FIAMBRERIA
26316;LECHE POLVO LS 800G DESC. INST FORT LIVIANA;FIAMBRERIA
26317;LECHE POLVO LS 800G INST.FORT ENTERA CLASICA;FIAMBRERIA
04892;LECHE PURISIMA 400G DESCREMADA;FIAMBRERIA
24916;LECHE PURISIMA 400G DESCREMADA DOY;FIAMBRERIA
26399;LECHE PURISIMA 400G DESLACTOSADA;FIAMBRERIA
04826;LECHE PURISIMA 400G ENTERA DOY;FIAMBRERIA
04902;LECHE PURISIMA 400G REDUCIDA LACTOSA CAJA;FIAMBRERIA
24858;LECHE PURISIMA 800G DESCREMADA CAJA;FIAMBRERIA
16546;LECHE PURISIMA 800G DESCREMADA DOY;FIAMBRERIA
16547;LECHE PURISIMA 800G ENTERA CAJA;FIAMBRERIA
25041;LECHE PURISIMA DESC 30UN*5 GRS CAJA;FIAMBRERIA
24766;LECHE SANCOR  BEBE 3 200ML ADVANCED;FIAMBRERIA
24790;LECHE SANCOR ADVANCED 500ML BEBE 1;FIAMBRERIA
24791;LECHE SANCOR ADVANCED 500ML BEBE 2;FIAMBRERIA
23731;LECHE SANCOR BEBE 1 200CC ADVANCE;FIAMBRERIA
23599;LECHE SANCOR BEBE 1 200CC ADVANCED;FIAMBRERIA
23733;LECHE SANCOR BEBE 2 200CC ADVANCE;FIAMBRERIA
23603;LECHE SANCOR BEBE 2 200CC ADVANCED;FIAMBRERIA
23738;LECHE SANCOR BEBE 2 800GR;FIAMBRERIA
23739;LECHE SANCOR BEBE 3 800GR;FIAMBRERIA
24657;LECHE SEREKIDS 1L DES.2% FORT.;FIAMBRERIA
24656;LECHE SEREKINDS 200ML DESC.2% FORT.;FIAMBRERIA
13539;LECHE SEREN 1L PROTEINA DESC.BOT;FIAMBRERIA
1968;LECHE SEREN.1L 0% DESC.PET;FIAMBRERIA
22371;LECHE SEREN.1L DESC.1% LV CAJA FORT.EDGE;FIAMBRERIA
28091;LECHE SEREN.1L DESC.COLAG.BOT.;FIAMBRERIA
22758;LECHE SEREN.1L ENT 3% LV CAJA FORT.EDGE;FIAMBRERIA
20570;LECHE SEREN.1L LV BARISTA PET ;FIAMBRERIA
13797;LECHE SEREN.1L ZERO LACT.BOT;FIAMBRERIA
18596;LECHE SEREN.1L.DESC.C/PREBIOTICOS BOT.;FIAMBRERIA
14321;LECHE SEREN.400G DESC.POLVO LIVIANA;FIAMBRERIA
28104;LECHE SEREN.400G DESC.PROTEIN CAJA;FIAMBRERIA
01726;LECHE SEREN.BOT.1L C/HIERRO;FIAMBRERIA
13216;LECHE SEREN.BOT.EXTRA CALCIO 1;FIAMBRERIA
11926;LECHE SEREN.BOTELLA 1% DESCREM;FIAMBRERIA
11618;LECHE SEREN.BOTELLA 3% ENTERA;FIAMBRERIA
22535;LECHE SEREN.CHOCOLATADA 200ML;FIAMBRERIA
03355;LECHE SEREN.DESC. 1L MULTIDEFENSAS;FIAMBRERIA
17248;LECHE SEREN.DESC.1L SACHET RED LAC;FIAMBRERIA
19959;LECHE SEREN.ENT.200CC VIT.3% FORT.;FIAMBRERIA
14763;LECHE SEREN.ENT.POLVO 400G ESTUCHE;FIAMBRERIA
01724;LECHE SEREN.LV.1L 2% ENTERA;FIAMBRERIA
23280;LECHE SEREN.SACHET 1% DESCREMADA;FIAMBRERIA
24645;LECHE SEREN.SACHET 1L DESC.2% ;FIAMBRERIA
23289;LECHE SEREN.SACHET 3%  ENTERA ;FIAMBRERIA
21623;LECHE SILK ALMENDRA 1L NATURAL ;FIAMBRERIA
21266;LECHE SILK ALMENDRA 1L NATURAL S/AZUC.;FIAMBRERIA
21265;LECHE SILK ALMENDRA 1L VAINILLA SIN ENDULZ.;FIAMBRERIA
17713;LECHE SILK COCO 1L VIT;FIAMBRERIA
22491;LECHE SILK COCO 1L VIT;FIAMBRERIA
22170;LECHE SILK COCO 1L VIT S/AZUCAR;FIAMBRERIA
26637;LECHE TREGAR 1L DESCREMADA;FIAMBRERIA
26636;LECHE TREGAR 1L ENTERA;FIAMBRERIA
19457;LECHE VERONICA LV * 12U DESCREMADA;FIAMBRERIA
19456;LECHE VERONICA LV * 12U ENTERA;FIAMBRERIA
02083;LECHE VERONICA LV 1L DESCREMADA;FIAMBRERIA
02085;LECHE VERONICA LV 1L ENTERA;FIAMBRERIA
18569;LECHE VITAL 1 800G POLVO LATA ;FIAMBRERIA
22277;LECHE VITAL 1 BRICK 200ML;FIAMBRERIA
28056;LECHE VITAL 1 POUCH 1KG ;FIAMBRERIA
01911;LECHE VITAL 2 800G POLVO LATA;FIAMBRERIA
23013;LECHE VITAL 2 BRICK 200ML ;FIAMBRERIA
28057;LECHE VITAL 2 POUCH 1KG;FIAMBRERIA
16441;LECHE VITAL 3 800G POLVO LATA;FIAMBRERIA
22166;LECHE VITAL 3 BRICK 200ML ;FIAMBRERIA
28058;LECHE VITAL 3 POUCH 1KG ;FIAMBRERIA
01914;LECHE VITAL 4 800G POLVO;FIAMBRERIA
28060;LECHE VITAL 4 POUCH 1KG ;FIAMBRERIA
00966;LECHON EL KILO;CARNICERIA
00876;LECHON POR UNIDAD;CARNICERIA
00158;LECHON X KILO (BANDEJA) FRACCI;CARNICERIA
00633;LECHUGA BABY  X UNIDAD;VERDULERIA
00487;LECHUGA HIDROP.MANTECOSA;VERDULERIA
00683;LECHUGA HIDROP.ROBLE MORADA;VERDULERIA
00651;LECHUGA HIDROP.ROMANA ROJA;VERDULERIA
00486;LECHUGA HIDROP.STAR ;VERDULERIA
00533;LECHUGA HIDROPONICA;VERDULERIA
00756;LECHUGA MANTECA EL KG.;VERDULERIA
00757;LECHUGA MORADA EL KG.;VERDULERIA
00755;LECHUGA REPOLLADA  EL KG.;VERDULERIA
00754;LECHUGA RULITO  EL KG.;VERDULERIA
00762;LECHUGA RULITO HIDROPONICA;VERDULERIA
01088;LEMON PIE X UNIDAD;PANADERIA
00246;LENGUA;CARNICERIA
00907;LENGUA DE CHIVO EL KG;CARNICERIA
18390;LENTEJAS ARCOR 300G S/T;ALMACEN
24138;LENTEJAS BAHIA 300G ;ALMACEN
000363;LENTEJAS CADEA 400G;ALMACEN
05574;LENTEJAS CADEA CANADIENSE 400G;ALMACEN
001362;LENTEJAS CALLIERI 400G;ALMACEN
19973;LENTEJAS CAMPAGNOLA 300G ;ALMACEN
23502;LENTEJAS GRANIX 400G ;ALMACEN
17742;LENTEJAS INALPA 300G SECAS REMOJADAS;ALMACEN
21384;LENTEJAS MORA 340G SECAS TETRA PAK;ALMACEN
18308;LENTEJAS OKEY 350G REMOJADAS;ALMACEN
20710;LENTEJAS VIDA 300G SECAS REMOJADAS;ALMACEN
04119;LENTEJON CADEA 400G;ALMACEN
4773;LENTEJONES CALLIERI 400G;ALMACEN
07630;LEÑA EL TIZON 3KG;ALMACEN
90340;LEVADURA CALSA 500GS PAN;ALMACEN
11998;LEVADURA CALSA 50G;ALMACEN
09908;LEVADURA CALSA 50G FRESCA;ALMACEN
00019;LEVADURA CALSA FRACCIONADA;ALMACEN
18984;LEVADURA LEVEX 20G SOBRE;ALMACEN
18983;LEVADURA LEVEX 50G PRENSADA ;ALMACEN
08457;LEVADURA MAURIPAN 500G INST;ALMACEN
09914;LEVADURA MI PAN 10G POLVO;ALMACEN
19167;LIC.3 PLUMAS BANANA 700CC;ALMACEN
001073;LIC.3 PLUMAS CAFE COGNAC 750CC;ALMACEN
06604;LIC.3 PLUMAS CURACAO TRIPLE SE;ALMACEN
08694;LIC.3 PLUMAS DURAZNO 700CC;ALMACEN
11089;LIC.3 PLUMAS KIWI 700ML ;ALMACEN
02362;LIC.3 PLUMAS MELON 700CC;ALMACEN
02607;LIC.3 PLUMAS.SECO 1L;ALMACEN
LICCOM;Licencia Comercial;ALMACEN
001019;LICOR BAILEYS 750CC;ALMACEN
08933;LICOR BAILEYS 750CC;ALMACEN
07449;LICOR BORGHETTI 700CC;ALMACEN
27489;LICOR CUSENIER 700CC HUEVO;ALMACEN
2749;LICOR CUSENIER 700CC LIMONCELLO;ALMACEN
26075;LICOR JAGERMEISTER 350CC;ALMACEN
26074;LICOR JAGERMEISTER 750CC;ALMACEN
12548;LICOR MALIBU 750CC;ALMACEN
07456;LICOR MARIPOSA 750CC;ALMACEN
13835;LICOR SHERIDANS 750ML ORIGINAL;ALMACEN
23868;LICOR STREGA 700CC;ALMACEN
19569;LICOR TIA MARIA 690CC COFFEE;ALMACEN
00580;LICOR TIA MARIA 690CC CREAMY;ALMACEN
00414;LIMA DULCE EL KG ;VERDULERIA
00783;LIMA EL KILO;VERDULERIA
00383;LIMON BANDEJA X KG;VERDULERIA
00768;LIMON OFERTA x KG;VERDULERIA
00758;LIMONES EL KG;VERDULERIA
24919;LIMP GLADE 4L HARMONY;ALMACEN
21213;LIMP. SUIZA PISOS PORCELANATO 900CC;ALMACEN
21212;LIMP. SUIZA PISOS VINILICOS 900CC;ALMACEN
14019;LIMP.ALFOM.VANISH 600CC AEROSOL;ALMACEN
20602;LIMP.BLEM 360CC CITRUS ELEC.;ALMACEN
21773;LIMP.BLEM 360CC FLORAL ELEC.;ALMACEN
27344;LIMP.BLEM 400CC CITRUS GATILLO;ALMACEN
27345;LIMP.BLEM 400CC FLORAL GATILLO;ALMACEN
26062;LIMP.BLEM 400CC PLAST.FLOTANTES;ALMACEN
18679;LIMP.BLEM 450ML CITRUS DP;ALMACEN
18678;LIMP.BLEM 500ML CITRUS GATILLO ;ALMACEN
16215;LIMP.BLEM 800CC PLAST.FLOTANTES;ALMACEN
14852;LIMP.BLEM 800ML FLOT.ALMENDRA BT;ALMACEN
20314;LIMP.CIF 400ML GAT.MULTISUPERFICIES;ALMACEN
22387;LIMP.CIF 450CC ANTIGRASA DOY;ALMACEN
